STN_CD,STN_NM,ELVTR_NM,OPR_SEC,INSTL_PSTN,USE_YN,ELVTR_SE,collected_at
0150,서울역(1),승강기)에스컬레이터-서울(1)역 4번출구 4호기,B1-1F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0150,서울역(1),승강기)에스컬레이터-서울(1)역 4번출구 5호기,1F-B1,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0150,서울역(1),승강기)에스컬레이터-서울(1)역 상행(9-3) 3호기,B2-B1,"시청 방면9-3,남영 방면2-3",사용가능,ES,2026-08-07T05:48:55Z
0150,서울역(1),승강기)에스컬레이터-서울(1)역 하행(2-3) 2호기,B1-B2,"남영 방면2-3,시청 방면9-3",사용가능,ES,2026-08-07T05:48:55Z
0150,서울역(1),승강기)에스컬레이터-서울역(1) 4호선연결통로 1호기,B2-B1,연결통로(4호선 방면),사용가능,ES,2026-08-07T05:48:55Z
0150,서울역(1),승강기)엘리베이터-서울(1)역 2번 출구측 외부#1,B1-1F,2번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0150,서울역(1),승강기)엘리베이터-서울(1)역 3번 출구측 외부#3,B1-1F,3번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0150,서울역(1),승강기)엘리베이터-서울(1)역 4번 출구측 외부#2,B1-1F,4번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0150,서울역(1),승강기)엘리베이터-서울(1)역 섬식(상) 5-1 내부#1,B2-B1,"시청 방면5-1,남영 방면6-4",사용가능,EV,2026-08-07T05:48:55Z
0151,시청(1),승강기)에스컬레이터-시청(1) 1번출구 3호기,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0151,시청(1),승강기)에스컬레이터-시청(1) 5번출구 1호기,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0151,시청(1),승강기)에스컬레이터-시청(1) 5번출구 2호기,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0151,시청(1),승강기)엘리베이터-시청(1) 1-2번 출구사이 외부#1,B1-1F,"1,2번 출입구 사이",사용가능,EV,2026-08-07T05:48:55Z
0151,시청(1),승강기)엘리베이터-시청(1) 상행 3-2 내부#1,B2-B1,종각 방면3-2,사용가능,EV,2026-08-07T05:48:55Z
0151,시청(1),승강기)엘리베이터-시청(1) 하행 8-3 내부#2,B2-B1,서울역 방면8-3,사용가능,EV,2026-08-07T05:48:55Z
0152,종각,승강기)에스컬레이터-종각 1번출구 상행1,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0152,종각,승강기)에스컬레이터-종각 1번출구 상행2,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0152,종각,승강기)엘리베이터-종각 1번 출구측 외부#2,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0152,종각,승강기)엘리베이터-종각 3번 출구측 외부#1,B1-1F,3번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0152,종각,승강기)엘리베이터-종각 상행 6-4 내부#1,B2-B1,종로3가 방면6-4,사용가능,EV,2026-08-07T05:48:55Z
0152,종각,승강기)엘리베이터-종각 하행 4-4 내부#2,B2-B1,시청 방면4-4,사용가능,EV,2026-08-07T05:48:55Z
0153,종로3가(1),승강기)에스컬레이터-종로3가(1) 14번출구 3호기,1F-B1,14번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0153,종로3가(1),승강기)에스컬레이터-종로3가(1) 14번출구 4호기,B1-1F,14번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0153,종로3가(1),승강기)에스컬레이터-종로3가(1) 1번출구 1호기,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0153,종로3가(1),승강기)에스컬레이터-종로3가(1) 1번출구 2호기,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0153,종로3가(1),승강기)엘리베이터-종로3가(1) 12-13번 출구측 외부#1,B1-1F,"12,13번 출입구 사이",사용가능,EV,2026-08-07T05:48:55Z
0153,종로3가(1),승강기)엘리베이터-종로3가(1) 상행 4-4 내부#1,B2-B1,종로5가 방면5-1,사용가능,EV,2026-08-07T05:48:55Z
0153,종로3가(1),승강기)엘리베이터-종로3가(1) 하행 6-4 내부#2,B2-B1,종각 방면6-4,사용가능,EV,2026-08-07T05:48:55Z
0154,종로5가,"승강기)엘리베이터-종로5가 8,9번 출입구 외부#1",B1-1F,"8,9번 출입구 사이",사용가능,EV,2026-08-07T05:48:55Z
0154,종로5가,승강기)엘리베이터-종로5가 상행 8-3 내부#1,B2-B1,동대문(1) 방면8-3,사용가능,EV,2026-08-07T05:48:55Z
0154,종로5가,승강기)엘리베이터-종로5가 하행 3-2 내부#2,B2-B1,종로3가 방면3-2,사용가능,EV,2026-08-07T05:48:55Z
0155,동대문(1),승강기)에스컬레이터-동대문(1) 1번 출구 1호기,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0155,동대문(1),승강기)엘리베이터-동대문(1) 6번 출구측 외부#1,B1-1F,6번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0155,동대문(1),승강기)엘리베이터-동대문(1) 상행 10-4 내부#1,B2-B1,동묘앞 방면10-4,사용가능,EV,2026-08-07T05:48:55Z
0155,동대문(1),승강기)엘리베이터-동대문(1) 하행 2-1 내부#2,B2-B1,종로5가 방면2-1,사용가능,EV,2026-08-07T05:48:55Z
0156,신설동(1),승강기)엘리베이터-신설동(1) 1번 출구측 외부#1,B1-1F,12번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0156,신설동(1),"승강기)엘리베이터-신설동(1) 2,3번 출구사이 외부#2",B1-1F,"2,3번 출입구 사이",사용가능,EV,2026-08-07T05:48:55Z
0156,신설동(1),"승강기)엘리베이터-신설동(1) 4,5번 출구사이 외부#3",B1-1F,"4,5번 출입구 사이",사용가능,EV,2026-08-07T05:48:55Z
0156,신설동(1),승강기)엘리베이터-신설동(1) 상행 3-4 내부#1,B2-B1,제기동 방면3-4,사용가능,EV,2026-08-07T05:48:55Z
0156,신설동(1),승강기)엘리베이터-신설동(1) 하행 8-1 내부#2,B2-B1,동묘앞 방면8-1,사용가능,EV,2026-08-07T05:48:55Z
0156,신설동(1),승강기)휠체어리프트-신설동(1) 승강장 내부1,B2-B1,제기동 방면측,사용가능,WL,2026-08-07T05:48:55Z
0156,신설동(1),승강기)휠체어리프트-신설동(1) 승강장 내부2,B2-B1,동묘앞 방면측,사용가능,WL,2026-08-07T05:48:55Z
0156,신설동(1),승강기)휠체어리프트-신설동(1) 연결통로 내부3,B2-B1,연결통로(대합실 방면),사용가능,WL,2026-08-07T05:48:55Z
0156,신설동(1),승강기)휠체어리프트-신설동(1) 연결통로 내부4,B2-B1,연결통로(대합실 방면),사용가능,WL,2026-08-07T05:48:55Z
0157,제기동,승강기)에스컬레이터-제기동 2번출구 상행2,B1-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0157,제기동,승강기)에스컬레이터-제기동 2번출구 하행1,1F-B1,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0157,제기동,승강기)엘리베이터-제기동 1번 출구측 외부#1,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0157,제기동,승강기)엘리베이터-제기동 상행 9-4 내부#1,B2-B1,청량리 방면9-4,사용가능,EV,2026-08-07T05:48:55Z
0157,제기동,승강기)엘리베이터-제기동 하행 2-1 내부#2,B2-B1,신설동 방면2-1,사용가능,EV,2026-08-07T05:48:55Z
0158,청량리(1),승강기)에스컬레이터-청량리 2번출구 상행4,B1-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0158,청량리(1),승강기)에스컬레이터-청량리 2번출구 하행3,1F-B1,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0158,청량리(1),승강기)에스컬레이터-청량리 6번출구 상행2,B1-1F,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0158,청량리(1),승강기)에스컬레이터-청량리 6번출구 하행1,1F-B1,6번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0158,청량리(1),승강기)에스컬레이터-청량리(1) 5번출구 상행6,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0158,청량리(1),승강기)에스컬레이터-청량리(1) 5번출구 하행5,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0158,청량리(1),승강기)엘리베이터-청량리 2번 출구측 외부#2,B1-1F,2번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0158,청량리(1),승강기)엘리베이터-청량리 6번 출구측 외부#1,B2-1F,6번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0158,청량리(1),승강기)휠체어리프트-청량리 환승통로 내부2,B2-B1,회기 방면8-2,사용가능,WL,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)에스컬레이터-동묘앞(1) 1번출구 7호기,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)에스컬레이터-동묘앞(1) 1번출구 8호기,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)에스컬레이터-동묘앞(1) 2번출구 10호기,B1-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)에스컬레이터-동묘앞(1) 2번출구 9호기,1F-B1,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)에스컬레이터-동묘앞(1) 3번출구 11호기,1F-B1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)에스컬레이터-동묘앞(1) 3번출구 12호기,B1-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)에스컬레이터-동묘앞(1) 시청방향(2-4) 5호기,B1-B2,동대문 방면2-4,사용가능,ES,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)에스컬레이터-동묘앞(1) 시청방향(2-4) 6호기,B2-B1,동대문 방면2-4,보수중,ES,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)에스컬레이터-동묘앞(1) 시청방향(5-4) 4호기,B2-B1,동대문 방면5-4,사용가능,ES,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)에스컬레이터-동묘앞(1) 청량리방향(6-2) 3호기,B1-B2,신설동 방면6-2,사용가능,ES,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)에스컬레이터-동묘앞(1) 청량리방향(9-1) 1호기,B2-B3,신설동 방면9-1,사용가능,ES,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)에스컬레이터-동묘앞(1) 청량리방향(9-1) 2호기,B3-B2,신설동 방면9-1,사용가능,ES,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)엘리베이터-동묘앞 1-10번 출구사이 외부#1,B1-BM1-1F,"1,10번 출입구 사이",사용가능,EV,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)엘리베이터-동묘앞 3번 출구측 외부#2,B1-1F,3번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)엘리베이터-동묘앞 본관건물(상)6-2 내부#1,B1-4F,신설동 방면6-2,사용가능,EV,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)엘리베이터-동묘앞 상행 10-3 내부#2,B2-BM2-B1,신설동 방면10-3,사용가능,EV,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)엘리베이터-동묘앞 상행 4-8 내부#3,B2-B1,신설동 방면4-3,보수중,EV,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)엘리베이터-동묘앞 하행 1-2 내부#5,B2-B1,동대문(1) 방면1-2,사용가능,EV,2026-08-07T05:48:55Z
0159,동묘앞(1),승강기)엘리베이터-동묘앞 하행 7-3 내부#4,B2-B1,동대문(1) 방면7-3,사용가능,EV,2026-08-07T05:48:55Z
0201,시청(2),승강기)에스컬레이터-시청(2) 내부화장실 근접 5호기,B1-B2,환승통로(1호선 방면 내부화장실 근접),사용가능,ES,2026-08-07T05:48:55Z
0201,시청(2),승강기)에스컬레이터-시청(2) 내부화장실 근접 6호기,B2-B1,환승통로(1호선 방면 내부화장실 근접),사용가능,ES,2026-08-07T05:48:55Z
0201,시청(2),승강기)에스컬레이터-시청(2) 서울역방향 1-4 근접 3호기,B1-B2,연결통로(1호선 서울역 방면),사용가능,ES,2026-08-07T05:48:55Z
0201,시청(2),승강기)에스컬레이터-시청(2) 서울역방향 1-4 근접 4호기,B2-B1,연결통로(1호선 서울역 방면),사용가능,ES,2026-08-07T05:48:55Z
0201,시청(2),승강기)엘리베이터-시청(2) 9번 출구측 외부#1,B1-1F,9번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0201,시청(2),승강기)엘리베이터-시청(2) 섬식(외) 6-2 내부#1,B3-B2-B1,"충정로 방면6-2, 을지로입구 방면5-3",사용가능,EV,2026-08-07T05:48:55Z
0202,을지로입구,승강기)에스컬레이터-을지로입구 1번출구 상행4,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0202,을지로입구,승강기)에스컬레이터-을지로입구 1번출구 상행6,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0202,을지로입구,승강기)에스컬레이터-을지로입구 1번출구 하행3,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0202,을지로입구,승강기)에스컬레이터-을지로입구 1번출구 하행5,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0202,을지로입구,승강기)에스컬레이터-을지로입구 8번출구 상행2,B1-1F,8번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0202,을지로입구,승강기)에스컬레이터-을지로입구 8번출구 하행1,1F-B1,8번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0202,을지로입구,승강기)엘리베이터-을지로입구 1번 출구측 외부#1,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0202,을지로입구,승강기)엘리베이터-을지로입구 5번 출구측 외부#2,B1-1F,"5,6번 출입구 사이",사용가능,EV,2026-08-07T05:48:55Z
0202,을지로입구,승강기)엘리베이터-을지로입구 내선 6-2 내부#2,B2-B1,을지로3가 방면6-2,사용가능,EV,2026-08-07T05:48:55Z
0202,을지로입구,승강기)엘리베이터-을지로입구 외선 5-3 내부#1,B2-B1,시청 방면5-3,사용가능,EV,2026-08-07T05:48:55Z
0203,을지로3가(2),승강기)엘리베이터-을지로3가(2) 내선 3-2 내부#2,B2-B1,을지로4가 방면3-2,사용가능,EV,2026-08-07T05:48:55Z
0203,을지로3가(2),승강기)엘리베이터-을지로3가(2) 외선 8-3 내부#1,B2-B1,을지로입구 방면8-3,사용가능,EV,2026-08-07T05:48:55Z
0204,을지로4가(2),승강기)에스컬레이터-을지로4가(2) 5번 출입구 1,1F-B1,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0204,을지로4가(2),승강기)에스컬레이터-을지로4가(2) 5번 출입구 2,B1-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0204,을지로4가(2),승강기)엘리베이터-을지로4가 8번 출구측 외부#1,B1-1F,8번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0204,을지로4가(2),승강기)엘리베이터-을지로4가 내선 8-3 내부#2,B2-B1,동대문역사문화공원 방면8-3,사용가능,EV,2026-08-07T05:48:55Z
0204,을지로4가(2),승강기)엘리베이터-을지로4가 외선 3-2 내부#1,B2-B1,을지로3가 방면3-2,사용가능,EV,2026-08-07T05:48:55Z
0205,동대문역사문화공원(2),승강기)에스컬레이터-동역사(2) 3번출구 1호기,1F-B1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0205,동대문역사문화공원(2),승강기)에스컬레이터-동역사(2) 3번출구 2호기,B1-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0205,동대문역사문화공원(2),승강기)엘리베이터-동역사(2) 1번 출구측 외부#1,B1-1F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0205,동대문역사문화공원(2),승강기)엘리베이터-동역사(2) 내선 3-2 내부#2,B2-B1,신당 방면3-2,사용가능,EV,2026-08-07T05:48:55Z
0205,동대문역사문화공원(2),승강기)엘리베이터-동역사(2) 외선 8-3 내부#1,B2-B1,을지로4가 방면8-3,사용가능,EV,2026-08-07T05:48:55Z
0206,신당(2),승강기)에스컬레이터-신당(2) 3번출구 1호기,1F-B1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0206,신당(2),승강기)에스컬레이터-신당(2) 3번출구 2호기,B1-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0206,신당(2),승강기)엘리베이터-신당 2번 출구측 외부#1,B1-1F,2번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0206,신당(2),승강기)엘리베이터-신당 내선 7-4 내부#2,B2-B1,상왕십리 방면7-4,사용가능,EV,2026-08-07T05:48:55Z
0206,신당(2),승강기)엘리베이터-신당 외선 3-4 내부#1,B2-B1,동대문역사문화공원 방면3-4,사용가능,EV,2026-08-07T05:48:55Z
0207,상왕십리,승강기)에스컬레이터-상왕십리 1-1번출구 5호기,B1-1F,1-1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0207,상왕십리,승강기)에스컬레이터-상왕십리 1-1번출구 6호기,B1-1F,1-1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0207,상왕십리,승강기)에스컬레이터-상왕십리 1-1번출구 7호기,B1-B2,1-1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0207,상왕십리,승강기)에스컬레이터-상왕십리 1-1번출구 8호기,B1-B2,1-1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0207,상왕십리,승강기)에스컬레이터-상왕십리 1번출구 1호기,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0207,상왕십리,승강기)에스컬레이터-상왕십리 1번출구 2호기,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0207,상왕십리,승강기)에스컬레이터-상왕십리 1번출구 3호기,B1-B2,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0207,상왕십리,승강기)에스컬레이터-상왕십리 1번출구 4호기,B2-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0207,상왕십리,승강기)엘리베이터-상왕십리 내선 3-4 내부#2,B2-B1,왕십리 방면3-4,사용가능,EV,2026-08-07T05:48:55Z
0207,상왕십리,승강기)엘리베이터-상왕십리 외부#1,B1-1F,1-1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0207,상왕십리,승강기)엘리베이터-상왕십리 외선 8-1 내부#1,B2-B1,신당 방면8-1,사용가능,EV,2026-08-07T05:48:55Z
0208,왕십리(2),승강기)에스컬레이터-왕십리 3번출구 상행2,B1-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0208,왕십리(2),승강기)에스컬레이터-왕십리 3번출구 하행1,1F-B1,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0208,왕십리(2),승강기)에스컬레이터-왕십리 내선 2-3 상행6,B2-B1,한양대 방면2-3,사용가능,ES,2026-08-07T05:48:55Z
0208,왕십리(2),승강기)에스컬레이터-왕십리 내선 2-3 하행5,B1-B2,한양대 방면2-3,사용가능,ES,2026-08-07T05:48:55Z
0208,왕십리(2),승강기)에스컬레이터-왕십리 내선 3-1 상행8,B2-B1,한양대 방면3-1,사용가능,ES,2026-08-07T05:48:55Z
0208,왕십리(2),승강기)에스컬레이터-왕십리 내선 3-1 하행7,B1-B2,한양대 방면3-1,사용가능,ES,2026-08-07T05:48:55Z
0208,왕십리(2),승강기)에스컬레이터-왕십리 외선 7-1 상행4,B2-B1,상왕십리 방면7-1,사용가능,ES,2026-08-07T05:48:55Z
0208,왕십리(2),승강기)에스컬레이터-왕십리 외선 7-7 하행3,B1-B2,상왕십리 방면7-1,사용가능,ES,2026-08-07T05:48:55Z
0208,왕십리(2),승강기)엘리베이터-왕십리 내선 3-4 내부#2,B3-B2,한양대 방면3-4,사용가능,EV,2026-08-07T05:48:55Z
0208,왕십리(2),승강기)엘리베이터-왕십리 외선 3-2 내부#1,B2-B1,상왕십리 방면3-2,사용가능,EV,2026-08-07T05:48:55Z
0209,한양대,승강기)에스컬레이터-한양대 1번출구 하행 1,1F-2F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0209,한양대,승강기)에스컬레이터-한양대 2번출구 상행 2,2F-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0209,한양대,승강기)엘리베이터-한양대 4번 출구(육교) 외부#1,1F-2F,4번 출입구(육교) 측,사용가능,EV,2026-08-07T05:48:55Z
0209,한양대,승강기)엘리베이터-한양대 섬식(외) 3-3 내부#1,1F-2F,왕십리 방면3-3,사용가능,EV,2026-08-07T05:48:55Z
0209,한양대,승강기)휠체어리프트-한양대 내부 내부1,1F-2F,뚝섬 방면8-2,사용가능,WL,2026-08-07T05:48:55Z
0210,뚝섬,승강기)에스컬레이터-뚝섬 2번 출구 3호기,1F-2F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0210,뚝섬,승강기)에스컬레이터-뚝섬 2번 출구 4호기,2F-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0210,뚝섬,승강기)에스컬레이터-뚝섬 3번 출구 7호기,1F-2F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0210,뚝섬,승강기)에스컬레이터-뚝섬 3번 출구 8호기,2F-1F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0210,뚝섬,승강기)에스컬레이터-뚝섬 5번 출구 1호기,1F-2F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0210,뚝섬,승강기)에스컬레이터-뚝섬 5번 출구 2호기,2F-1F,5번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0210,뚝섬,승강기)에스컬레이터-뚝섬 8번 출구 5호기,1F-2F,8번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0210,뚝섬,승강기)에스컬레이터-뚝섬 8번 출구 6호기,2F-1F,8번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0210,뚝섬,승강기)엘리베이터-뚝섬 3번 출구측 외부#1,1F-2F,3번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0210,뚝섬,승강기)엘리베이터-뚝섬 6번 출구측 외부#2,1F-2F,6번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0210,뚝섬,승강기)엘리베이터-뚝섬 내선 7-1 내부#2,2F-3F,성수 방면7-1,사용가능,EV,2026-08-07T05:48:55Z
0210,뚝섬,승강기)엘리베이터-뚝섬 외선 7-1 내부#1,2F-3F,한양대 방면7-1,사용가능,EV,2026-08-07T05:48:55Z
0211,성수,승강기)에스컬레이터-성수 1번출구 1호기,1F-2F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0211,성수,승강기)에스컬레이터-성수 1번출구 2호기,2F-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0211,성수,승강기)에스컬레이터-성수 2번출구 3호기,1F-2F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0211,성수,승강기)에스컬레이터-성수 2번출구 4호기,2F-1F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0211,성수,승강기)에스컬레이터-성수 3번출구 5호기,2F-1F,3번 출입구,보수중,ES,2026-08-07T05:48:55Z
0211,성수,승강기)에스컬레이터-성수 3번출구 6호기,1F-2F,3번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0211,성수,승강기)에스컬레이터-성수 4번출구 7호기,2F-1F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0211,성수,승강기)에스컬레이터-성수 4번출구 8호기,1F-2F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0211,성수,승강기)엘리베이터-성수 1번 출구측 외부#1,1F-2F,1번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0211,성수,승강기)엘리베이터-성수 4번 출구측 외부#2,1F-2F,4번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0211,성수,승강기)엘리베이터-성수 내선 4-4 내부#2,2F-3F,건대입구 방면4-4,사용가능,EV,2026-08-07T05:48:55Z
0211,성수,승강기)엘리베이터-성수 외선 7-1 내부#1,2F-3F,뚝섬 방면7-1,사용가능,EV,2026-08-07T05:48:55Z
0212,건대입구(2),승강기)에스컬레이터-건대입구 6번출구 상행2,1F-2F,6번 출입구,보수중,ES,2026-08-07T05:48:55Z
0212,건대입구(2),승강기)에스컬레이터-건대입구 6번출구 하행1,2F-1F,6번 출입구,보수중,ES,2026-08-07T05:48:55Z
0212,건대입구(2),승강기)엘리베이터-건대입구 7-3~6번 출구측 외부#1,1F-2F-3F,6번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0212,건대입구(2),승강기)엘리베이터-건대입구 섬식(외)5-4 내부#1,2F-3F,성수 방면5-4,보수중,EV,2026-08-07T05:48:55Z
0213,구의,승강기)에스컬레이터-구의 1번출구 상행2,1F-2F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0213,구의,승강기)에스컬레이터-구의 1번출구 하행1,2F-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0213,구의,승강기)에스컬레이터-구의 2번출구 상행6,1F-2F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0213,구의,승강기)에스컬레이터-구의 2번출구 하행5,1F-2F,2번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0213,구의,승강기)에스컬레이터-구의 4번출구 상행4,2F-1F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0213,구의,승강기)에스컬레이터-구의 4번출구 하행3,1F-2F,4번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0213,구의,승강기)엘리베이터-구의 2번 출구측 외부#1,1F-2F-3F,2번 출입구,사용가능,EV,2026-08-07T05:48:55Z
0213,구의,승강기)엘리베이터-구의 섬식(외)4-3 내부#1,2F-3F,강변 방면4-3,사용가능,EV,2026-08-07T05:48:55Z
0214,강변,승강기)에스컬레이터-강변역 내부 1호기,1F-B2,잠실나루 방면9-1,사용가능,ES,2026-08-07T05:48:55Z
0214,강변,승강기)에스컬레이터-강변역 내부 2호기,2F-3F,잠실나루 방면9-1,사용가능,ES,2026-08-07T05:48:55Z
0214,강변,승강기)엘리베이터-강변 내선 7-3 내부#2,1F-2F,잠실나루 방면7-3,사용가능,EV,2026-08-07T05:48:55Z
0214,강변,승강기)엘리베이터-강변 외선 4-2 내부#1,1F-2F,구의 방면4-2,사용가능,EV,2026-08-07T05:48:55Z
0215,잠실나루,승강기)에스컬레이터-잠실나루 2번출구 3호기,2F-3F,강변 방면10-1,사용가능,ES,2026-08-07T05:48:55Z
0215,잠실나루,승강기)에스컬레이터-잠실나루 2번출구 4호기,2F-3F,잠실 방면1-4,사용가능,ES,2026-08-07T05:48:55Z
0215,잠실나루,승강기)에스컬레이터-잠실나루 내부 1호기,F3-지상,"대합실(2,3번 출입구)",사용가능,ES,2026-08-07T05:48:55Z
0215,잠실나루,승강기)에스컬레이터-잠실나루 내부 2호기,1F-2F,"대합실(2,3번 출입구)",사용가능,ES,2026-08-07T05:48:55Z
0215,잠실나루,승강기)엘리베이터-잠실나루 내선 8-1 내부#2,1F-2F,잠실 방면8-1,사용가능,EV,2026-08-07T05:48:55Z
0215,잠실나루,승강기)엘리베이터-잠실나루 외선 3-4 내부#1,1F-2F,강변 방면3-4,사용가능,EV,2026-08-07T05:48:55Z
0216,잠실(2),승강기)에스컬레이터-잠실 1번출구 상행4,B1-1F,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
0216,잠실(2),승강기)에스컬레이터-잠실 1번출구 하행3,1F-B1,1번 출입구,사용가능,ES,2026-08-07T05:48:55Z
